timestamp,date,version,fees_usd
1719446400,2024-06-27,Frax Swap,2835.0
1719446400,2024-06-27,Frax Ether,353790.0
1719532800,2024-06-28,Frax,13213.0
1719532800,2024-06-28,Frax Swap,4009.0
1719532800,2024-06-28,Frax Ether,0.0
1719619200,2024-06-29,Frax,13096.0
1719619200,2024-06-29,Frax Swap,3309.0
1719619200,2024-06-29,Frax Ether,0.0
1719705600,2024-06-30,Frax,13667.0
1719705600,2024-06-30,Frax Swap,2704.0
1719705600,2024-06-30,Frax Ether,0.0
1719792000,2024-07-01,Frax,13503.0
1719792000,2024-07-01,Frax Swap,2242.0
1719792000,2024-07-01,Frax Ether,0.0
1719878400,2024-07-02,Frax,13555.0
1719878400,2024-07-02,Frax Swap,1476.0
1719878400,2024-07-02,Frax Ether,0.0
1719964800,2024-07-03,Frax,13377.0
1719964800,2024-07-03,Frax Swap,6385.0
1719964800,2024-07-03,Frax Ether,0.0
1720051200,2024-07-04,Frax,13320.0
1720051200,2024-07-04,Frax Swap,6202.0
1720051200,2024-07-04,Frax Ether,315293.0
1720137600,2024-07-05,Frax,13162.0
1720137600,2024-07-05,Frax Swap,12155.0
1720137600,2024-07-05,Frax Ether,0.0
1720224000,2024-07-06,Frax,12649.0
1720224000,2024-07-06,Frax Swap,4292.0
1720224000,2024-07-06,Frax Ether,0.0
1720310400,2024-07-07,Frax,12344.0
1720310400,2024-07-07,Frax Swap,4298.0
1720310400,2024-07-07,Frax Ether,0.0
1720396800,2024-07-08,Frax,11352.0
1720396800,2024-07-08,Frax Swap,7530.0
1720396800,2024-07-08,Frax Ether,0.0
1720483200,2024-07-09,Frax,11260.0
1720483200,2024-07-09,Frax Swap,3122.0
1720483200,2024-07-09,Frax Ether,0.0
1720569600,2024-07-10,Frax,11088.0
1720569600,2024-07-10,Frax Swap,4420.0
1720569600,2024-07-10,Frax Ether,0.0
1720656000,2024-07-11,Frax,11555.0
1720656000,2024-07-11,Frax Swap,6799.0
1720656000,2024-07-11,Frax Ether,350584.0
1720742400,2024-07-12,Frax,11540.0
1720742400,2024-07-12,Frax Swap,2937.0
1720742400,2024-07-12,Frax Ether,0.0
1720828800,2024-07-13,Frax Swap,1368.0
1720828800,2024-07-13,Frax Ether,0.0
1720915200,2024-07-14,Frax Swap,2786.0
1720915200,2024-07-14,Frax Ether,0.0
1721001600,2024-07-15,Frax,11387.0
1721001600,2024-07-15,Frax Swap,4838.0
1721001600,2024-07-15,Frax Ether,0.0
1721088000,2024-07-16,Frax,11393.0
1721088000,2024-07-16,Frax Swap,6812.0
1721088000,2024-07-16,Frax Ether,0.0
1721174400,2024-07-17,Frax,10829.0
1721174400,2024-07-17,Frax Swap,5461.0
1721174400,2024-07-17,Frax Ether,0.0
1721260800,2024-07-18,Frax,10410.0
1721260800,2024-07-18,Frax Swap,3676.0
1721260800,2024-07-18,Frax Ether,344990.0
1721347200,2024-07-19,Frax,10875.0
1721347200,2024-07-19,Frax Swap,3228.0
1721347200,2024-07-19,Frax Ether,0.0
1721433600,2024-07-20,Frax,10910.0
1721433600,2024-07-20,Frax Swap,1891.0
1721433600,2024-07-20,Frax Ether,0.0
1721520000,2024-07-21,Frax,11101.0
1721520000,2024-07-21,Frax Swap,3421.0
1721520000,2024-07-21,Frax Ether,0.0
1721606400,2024-07-22,Frax,11183.0
1721606400,2024-07-22,Frax Swap,5078.0
1721606400,2024-07-22,Frax Ether,0.0
1721692800,2024-07-23,Frax,11039.0
1721692800,2024-07-23,Frax Swap,5144.0
1721692800,2024-07-23,Frax Ether,0.0
1721779200,2024-07-24,Frax,10901.0
1721779200,2024-07-24,Frax Swap,2528.0
1721779200,2024-07-24,Frax Ether,0.0
1721865600,2024-07-25,Frax,10904.0
1721865600,2024-07-25,Frax Swap,4189.0
1721865600,2024-07-25,Frax Ether,329592.0
1721952000,2024-07-26,Frax,11232.0
1721952000,2024-07-26,Frax Swap,2293.0
1721952000,2024-07-26,Frax Ether,0.0
1722038400,2024-07-27,Frax Swap,2401.0
1722038400,2024-07-27,Frax Ether,0.0
1722124800,2024-07-28,Frax,9549.0
1722124800,2024-07-28,Frax Swap,3147.0
1722124800,2024-07-28,Frax Ether,0.0
1722211200,2024-07-29,Frax,12692.0
1722211200,2024-07-29,Frax Swap,3735.0
1722211200,2024-07-29,Frax Ether,0.0
1722297600,2024-07-30,Frax,12649.0
1722297600,2024-07-30,Frax Swap,2842.0
1722297600,2024-07-30,Frax Ether,0.0
1722384000,2024-07-31,Frax,12818.0
1722384000,2024-07-31,Frax Swap,2837.0
1722384000,2024-07-31,Frax Ether,0.0
1722470400,2024-08-01,Frax,12993.0
1722470400,2024-08-01,Frax Swap,7379.0
1722470400,2024-08-01,Frax Ether,335875.0
1722556800,2024-08-02,Frax,13988.0
1722556800,2024-08-02,Frax Swap,7412.0
1722556800,2024-08-02,Frax Ether,0.0
1722643200,2024-08-03,Frax,13191.0
1722643200,2024-08-03,Frax Swap,14827.0
1722643200,2024-08-03,Frax Ether,0.0
1722729600,2024-08-04,Frax,14316.0
1722729600,2024-08-04,Frax Swap,9500.0
1722729600,2024-08-04,Frax Ether,0.0
1722816000,2024-08-05,Frax,13992.0
1722816000,2024-08-05,Frax Swap,24337.0
1722816000,2024-08-05,Frax Ether,0.0
1722902400,2024-08-06,Frax,11636.0
1722902400,2024-08-06,Frax Swap,6504.0
1722902400,2024-08-06,Frax Ether,0.0
1722988800,2024-08-07,Frax,11710.0
1722988800,2024-08-07,Frax Swap,6160.0
1722988800,2024-08-07,Frax Ether,0.0
1723075200,2024-08-08,Frax,11337.0
1723075200,2024-08-08,Frax Swap,4487.0
1723075200,2024-08-08,Frax Ether,326716.0
1723161600,2024-08-09,Frax,11306.0
1723161600,2024-08-09,Frax Swap,3813.0
1723161600,2024-08-09,Frax Ether,0.0
1723248000,2024-08-10,Frax,11373.0
1723248000,2024-08-10,Frax Swap,1501.0
1723248000,2024-08-10,Frax Ether,0.0
1723334400,2024-08-11,Frax,11466.0
1723334400,2024-08-11,Frax Swap,2999.0
1723334400,2024-08-11,Frax Ether,0.0
1723420800,2024-08-12,Frax,11578.0
1723420800,2024-08-12,Frax Swap,5218.0
1723420800,2024-08-12,Frax Ether,0.0
1723507200,2024-08-13,Frax Swap,2348.0
1723507200,2024-08-13,Frax Ether,0.0
1723593600,2024-08-14,Frax,12453.0
1723593600,2024-08-14,Frax Swap,2806.0
1723593600,2024-08-14,Frax Ether,0.0
1723680000,2024-08-15,Frax,11339.0
1723680000,2024-08-15,Frax Swap,4246.0
1723680000,2024-08-15,Frax Ether,264782.0
1723766400,2024-08-16,Frax,11812.0
1723766400,2024-08-16,Frax Swap,3760.0
1723766400,2024-08-16,Frax Ether,0.0
1723852800,2024-08-17,Frax,11443.0
1723852800,2024-08-17,Frax Swap,1200.0
1723852800,2024-08-17,Frax Ether,0.0
1723939200,2024-08-18,Frax,11745.0
1723939200,2024-08-18,Frax Swap,3082.0
1723939200,2024-08-18,Frax Ether,0.0
1724025600,2024-08-19,Frax,11301.0
1724025600,2024-08-19,Frax Swap,2114.0
1724025600,2024-08-19,Frax Ether,0.0
1724112000,2024-08-20,Frax,7624.0
1724112000,2024-08-20,Frax Swap,3024.0
1724112000,2024-08-20,Frax Ether,0.0
1724198400,2024-08-21,Frax,14564.0
1724198400,2024-08-21,Frax Swap,5559.0
1724198400,2024-08-21,Frax Ether,0.0
1724284800,2024-08-22,Frax,14392.0
1724284800,2024-08-22,Frax Swap,2998.0
1724284800,2024-08-22,Frax Ether,245621.0
1724371200,2024-08-23,Frax,15266.0
1724371200,2024-08-23,Frax Swap,2531.0
1724371200,2024-08-23,Frax Ether,0.0
1724457600,2024-08-24,Frax,14687.0
1724457600,2024-08-24,Frax Swap,2946.0
1724457600,2024-08-24,Frax Ether,0.0
1724544000,2024-08-25,Frax,12740.0
1724544000,2024-08-25,Frax Swap,2599.0
1724544000,2024-08-25,Frax Ether,0.0
1724630400,2024-08-26,Frax,12845.0
1724630400,2024-08-26,Frax Swap,1980.0
1724630400,2024-08-26,Frax Ether,0.0
1724716800,2024-08-27,Frax,12890.0
1724716800,2024-08-27,Frax Swap,3630.0
1724716800,2024-08-27,Frax Ether,0.0
1724803200,2024-08-28,Frax,12983.0
1724803200,2024-08-28,Frax Swap,3976.0
1724803200,2024-08-28,Frax Ether,0.0
1724889600,2024-08-29,Frax,12711.0
1724889600,2024-08-29,Frax Swap,2047.0
1724889600,2024-08-29,Frax Ether,280975.0
1724976000,2024-08-30,Frax,12673.0
1724976000,2024-08-30,Frax Swap,2190.0
1724976000,2024-08-30,Frax Ether,0.0
1725062400,2024-08-31,Frax,12530.0
1725062400,2024-08-31,Frax Swap,643.0
1725062400,2024-08-31,Frax Ether,0.0
1725148800,2024-09-01,Frax,12371.0
1725148800,2024-09-01,Frax Swap,2773.0
1725148800,2024-09-01,Frax Ether,0.0
1725235200,2024-09-02,Frax,12159.0
1725235200,2024-09-02,Frax Swap,1915.0
1725235200,2024-09-02,Frax Ether,0.0
1725321600,2024-09-03,Frax,11123.0
1725321600,2024-09-03,Frax Swap,1903.0
1725321600,2024-09-03,Frax Ether,0.0
1725408000,2024-09-04,Frax,10706.0
1725408000,2024-09-04,Frax Swap,2681.0
1725408000,2024-09-04,Frax Ether,0.0
1725494400,2024-09-05,Frax,11086.0
1725494400,2024-09-05,Frax Swap,1560.0
1725494400,2024-09-05,Frax Ether,239623.0
1725580800,2024-09-06,Frax,10546.0
1725580800,2024-09-06,Frax Swap,3892.0
1725580800,2024-09-06,Frax Ether,0.0
1725667200,2024-09-07,Frax,9382.0
1725667200,2024-09-07,Frax Swap,962.0
1725667200,2024-09-07,Frax Ether,0.0
1725753600,2024-09-08,Frax,5656.0
1725753600,2024-09-08,Frax Swap,2184.0
1725753600,2024-09-08,Frax Ether,0.0
1725840000,2024-09-09,Frax,5703.0
1725840000,2024-09-09,Frax Swap,1662.0
1725840000,2024-09-09,Frax Ether,0.0
1725926400,2024-09-10,Frax,7190.0
1725926400,2024-09-10,Frax Swap,996.0
1725926400,2024-09-10,Frax Ether,0.0
1726012800,2024-09-11,Frax,5997.0
1726012800,2024-09-11,Frax Swap,1841.0
1726012800,2024-09-11,Frax Ether,0.0
1726099200,2024-09-12,Frax,6830.0
1726099200,2024-09-12,Frax Swap,1093.0
1726099200,2024-09-12,Frax Ether,245412.0
1726185600,2024-09-13,Frax,6708.0
1726185600,2024-09-13,Frax Swap,1661.0
1726185600,2024-09-13,Frax Ether,0.0
1726272000,2024-09-14,Frax,6596.0
1726272000,2024-09-14,Frax Swap,635.0
1726272000,2024-09-14,Frax Ether,0.0
1726358400,2024-09-15,Frax,6522.0
1726358400,2024-09-15,Frax Swap,1490.0
1726358400,2024-09-15,Frax Ether,0.0
1726444800,2024-09-16,Frax,6450.0
1726444800,2024-09-16,Frax Swap,1255.0
1726444800,2024-09-16,Frax Ether,0.0
1726531200,2024-09-17,Frax,6090.0
1726531200,2024-09-17,Frax Swap,1607.0
1726531200,2024-09-17,Frax Ether,0.0
1726617600,2024-09-18,Frax,6690.0
1726617600,2024-09-18,Frax Swap,2851.0
1726617600,2024-09-18,Frax Ether,0.0
1726704000,2024-09-19,Frax,7110.0
1726704000,2024-09-19,Frax Swap,1612.0
1726704000,2024-09-19,Frax Ether,238720.0
1726790400,2024-09-20,Frax,7400.0
1726790400,2024-09-20,Frax Swap,3059.0
1726790400,2024-09-20,Frax Ether,0.0
1726876800,2024-09-21,Frax,6677.0
1726876800,2024-09-21,Frax Swap,1656.0
1726876800,2024-09-21,Frax Ether,0.0
1726963200,2024-09-22,Frax,5617.0
1726963200,2024-09-22,Frax Swap,1986.0
1726963200,2024-09-22,Frax Ether,0.0
1727049600,2024-09-23,Frax,7177.0
1727049600,2024-09-23,Fraxlend,5740.0
1727049600,2024-09-23,Frax Swap,6322.0
1727049600,2024-09-23,Frax Ether,0.0
1727136000,2024-09-24,Frax,6493.0
1727136000,2024-09-24,Fraxlend,8968.0
1727136000,2024-09-24,Frax Swap,3194.0
1727136000,2024-09-24,Frax Ether,0.0
1727222400,2024-09-25,Frax,7398.0
1727222400,2024-09-25,Fraxlend,3987.0
1727222400,2024-09-25,Frax Swap,2247.0
1727222400,2024-09-25,Frax Ether,0.0
1727308800,2024-09-26,Frax,7410.0
1727308800,2024-09-26,Fraxlend,18958.0
1727308800,2024-09-26,Frax Swap,2453.0
1727308800,2024-09-26,Frax Ether,286929.0
1727395200,2024-09-27,Frax,7347.0
1727395200,2024-09-27,Fraxlend,13770.0
1727395200,2024-09-27,Frax Swap,2692.0
1727395200,2024-09-27,Frax Ether,0.0
1727481600,2024-09-28,Frax,7372.0
1727481600,2024-09-28,Fraxlend,1792.0
1727481600,2024-09-28,Frax Swap,3338.0
1727481600,2024-09-28,Frax Ether,0.0
1727568000,2024-09-29,Frax,7531.0
1727568000,2024-09-29,Fraxlend,13495.0
1727568000,2024-09-29,Frax Swap,2507.0
1727568000,2024-09-29,Frax Ether,0.0
1727654400,2024-09-30,Frax,4633.0
1727654400,2024-09-30,Fraxlend,13683.0
1727654400,2024-09-30,Frax Swap,3649.0
1727654400,2024-09-30,Frax Ether,0.0
1727740800,2024-10-01,Frax,4630.0
1727740800,2024-10-01,Fraxlend,7447.0
1727740800,2024-10-01,Frax Swap,6324.0
1727740800,2024-10-01,Frax Ether,0.0
1727827200,2024-10-02,Frax,4627.0
1727827200,2024-10-02,Fraxlend,11836.0
1727827200,2024-10-02,Frax Swap,3914.0
1727827200,2024-10-02,Frax Ether,0.0
1727913600,2024-10-03,Frax,4638.0
1727913600,2024-10-03,Fraxlend,14315.0
1727913600,2024-10-03,Frax Swap,2844.0
1727913600,2024-10-03,Frax Ether,247053.0
1728000000,2024-10-04,Frax,4625.0
1728000000,2024-10-04,Fraxlend,9537.0
1728000000,2024-10-04,Frax Swap,2148.0
1728000000,2024-10-04,Frax Ether,0.0
1728086400,2024-10-05,Frax,4622.0
1728086400,2024-10-05,Fraxlend,5694.0
1728086400,2024-10-05,Frax Swap,1015.0
1728086400,2024-10-05,Frax Ether,0.0
1728172800,2024-10-06,Frax,4625.0
1728172800,2024-10-06,Fraxlend,10549.0
1728172800,2024-10-06,Frax Swap,1301.0
1728172800,2024-10-06,Frax Ether,0.0
1728259200,2024-10-07,Frax,4628.0
1728259200,2024-10-07,Fraxlend,6398.0
1728259200,2024-10-07,Frax Swap,3115.0
1728259200,2024-10-07,Frax Ether,0.0
1728345600,2024-10-08,Frax,4627.0
1728345600,2024-10-08,Fraxlend,3767.0
1728345600,2024-10-08,Frax Swap,1720.0
1728345600,2024-10-08,Frax Ether,0.0
1728432000,2024-10-09,Frax,4617.0
1728432000,2024-10-09,Fraxlend,15048.0
1728432000,2024-10-09,Frax Swap,1637.0
1728432000,2024-10-09,Frax Ether,0.0
1728518400,2024-10-10,Frax,6066.0
1728518400,2024-10-10,Fraxlend,8548.0
1728518400,2024-10-10,Frax Swap,3067.0
1728518400,2024-10-10,Frax Ether,218912.0
1728604800,2024-10-11,Frax,3100.0
1728604800,2024-10-11,Fraxlend,4365.0
1728604800,2024-10-11,Frax Swap,1520.0
1728604800,2024-10-11,Frax Ether,0.0
1728691200,2024-10-12,Frax,7146.0
1728691200,2024-10-12,Fraxlend,9187.0
1728691200,2024-10-12,Frax Swap,1524.0
1728691200,2024-10-12,Frax Ether,0.0
1728777600,2024-10-13,Frax,5219.0
1728777600,2024-10-13,Fraxlend,6932.0
1728777600,2024-10-13,Frax Swap,1362.0
1728777600,2024-10-13,Frax Ether,0.0
1728864000,2024-10-14,Frax,6805.0
1728864000,2024-10-14,Fraxlend,7862.0
1728864000,2024-10-14,Frax Swap,2221.0
1728864000,2024-10-14,Frax Ether,0.0
1728950400,2024-10-15,Frax,5050.0
1728950400,2024-10-15,Fraxlend,6427.0
1728950400,2024-10-15,Frax Swap,3301.0
1728950400,2024-10-15,Frax Ether,0.0
1729036800,2024-10-16,Frax,5573.0
1729036800,2024-10-16,Fraxlend,8030.0
1729036800,2024-10-16,Frax Swap,1855.0
1729036800,2024-10-16,Frax Ether,0.0
1729123200,2024-10-17,Frax,463.0
1729123200,2024-10-17,Fraxlend,1557.0
1729123200,2024-10-17,Frax Swap,4273.0
1729123200,2024-10-17,Frax Ether,234727.0
1729209600,2024-10-18,Frax,11427.0
1729209600,2024-10-18,Fraxlend,12296.0
1729209600,2024-10-18,Frax Swap,1507.0
1729209600,2024-10-18,Frax Ether,0.0
1729296000,2024-10-19,Frax,2801.0
1729296000,2024-10-19,Fraxlend,3518.0
1729296000,2024-10-19,Frax Swap,689.0
1729296000,2024-10-19,Frax Ether,0.0
1729382400,2024-10-20,Frax,6911.0
1729382400,2024-10-20,Fraxlend,8196.0
1729382400,2024-10-20,Frax Swap,1743.0
1729382400,2024-10-20,Frax Ether,0.0
1729468800,2024-10-21,Frax,2685.0
1729468800,2024-10-21,Fraxlend,2974.0
1729468800,2024-10-21,Frax Swap,3595.0
1729468800,2024-10-21,Frax Ether,0.0
1729555200,2024-10-22,Frax,5266.0
1729555200,2024-10-22,Fraxlend,6672.0
1729555200,2024-10-22,Frax Swap,1594.0
1729555200,2024-10-22,Frax Ether,0.0
1729641600,2024-10-23,Frax,6102.0
1729641600,2024-10-23,Fraxlend,6659.0
1729641600,2024-10-23,Frax Swap,1418.0
1729641600,2024-10-23,Frax Ether,0.0
1729728000,2024-10-24,Frax,5623.0
1729728000,2024-10-24,Fraxlend,7506.0
1729728000,2024-10-24,Frax Swap,2107.0
1729728000,2024-10-24,Frax Ether,222339.0
1729814400,2024-10-25,Frax,7023.0
1729814400,2024-10-25,Fraxlend,8108.0
1729814400,2024-10-25,Frax Swap,4480.0
1729814400,2024-10-25,Frax Ether,0.0
1729900800,2024-10-26,Frax,6984.0
1729900800,2024-10-26,Fraxlend,9472.0
1729900800,2024-10-26,Frax Swap,1374.0
1729900800,2024-10-26,Frax Ether,0.0
1729987200,2024-10-27,Frax,4306.0
1729987200,2024-10-27,Fraxlend,5251.0
1729987200,2024-10-27,Frax Swap,940.0
1729987200,2024-10-27,Frax Ether,0.0
1730073600,2024-10-28,Frax,4902.0
1730073600,2024-10-28,Fraxlend,6076.0
1730073600,2024-10-28,Frax Swap,1302.0
1730073600,2024-10-28,Frax Ether,0.0
1730160000,2024-10-29,Frax,8567.0
1730160000,2024-10-29,Fraxlend,10158.0
1730160000,2024-10-29,Frax Swap,1191.0
1730160000,2024-10-29,Frax Ether,0.0
1730246400,2024-10-30,Frax,6127.0
1730246400,2024-10-30,Fraxlend,7156.0
1730246400,2024-10-30,Frax Swap,1167.0
1730246400,2024-10-30,Frax Ether,0.0
1730332800,2024-10-31,Frax,4719.0
1730332800,2024-10-31,Fraxlend,5365.0
1730332800,2024-10-31,Frax Swap,856.0
1730332800,2024-10-31,Frax Ether,213940.0
1730419200,2024-11-01,Frax,345.0
1730419200,2024-11-01,Fraxlend,1217.0
1730419200,2024-11-01,Frax Swap,1282.0
1730419200,2024-11-01,Frax Ether,0.0
1730505600,2024-11-02,Frax,17749.0
1730505600,2024-11-02,Fraxlend,18455.0
1730505600,2024-11-02,Frax Swap,909.0
1730505600,2024-11-02,Frax Ether,0.0
1730592000,2024-11-03,Frax,6057.0
1730592000,2024-11-03,Fraxlend,8424.0
1730592000,2024-11-03,Frax Swap,2212.0
1730592000,2024-11-03,Frax Ether,0.0
1730678400,2024-11-04,Frax,2492.0
1730678400,2024-11-04,Fraxlend,4386.0
1730678400,2024-11-04,Frax Swap,1525.0
1730678400,2024-11-04,Frax Ether,0.0
1730764800,2024-11-05,Frax,9974.0
1730764800,2024-11-05,Fraxlend,10678.0
1730764800,2024-11-05,Frax Swap,1437.0
1730764800,2024-11-05,Frax Ether,0.0
1730851200,2024-11-06,Frax,4602.0
1730851200,2024-11-06,Fraxlend,6106.0
1730851200,2024-11-06,Frax Swap,3632.0
1730851200,2024-11-06,Frax Ether,0.0
1730937600,2024-11-07,Frax,5824.0
1730937600,2024-11-07,Fraxlend,7156.0
1730937600,2024-11-07,Frax Swap,2532.0
1730937600,2024-11-07,Frax Ether,257982.0
1731024000,2024-11-08,Frax,6586.0
1731024000,2024-11-08,Fraxlend,8255.0
1731024000,2024-11-08,Frax Swap,5033.0
1731024000,2024-11-08,Frax Ether,0.0
1731110400,2024-11-09,Frax,1757.0
1731110400,2024-11-09,Fraxlend,4001.0
1731110400,2024-11-09,Frax Swap,3157.0
1731110400,2024-11-09,Frax Ether,0.0
1731196800,2024-11-10,Frax,11403.0
1731196800,2024-11-10,Fraxlend,14332.0
1731196800,2024-11-10,Frax Swap,6332.0
1731196800,2024-11-10,Frax Ether,0.0
1731283200,2024-11-11,Frax,9290.0
1731283200,2024-11-11,Fraxlend,13682.0
1731283200,2024-11-11,Frax Swap,4073.0
1731283200,2024-11-11,Frax Ether,0.0
1731369600,2024-11-12,Frax,16725.0
1731369600,2024-11-12,Fraxlend,19387.0
1731369600,2024-11-12,Frax Swap,9563.0
1731369600,2024-11-12,Frax Ether,0.0
1731456000,2024-11-13,Frax,5315.0
1731456000,2024-11-13,Fraxlend,7835.0
1731456000,2024-11-13,Frax Swap,5012.0
1731456000,2024-11-13,Frax Ether,0.0
1731542400,2024-11-14,Frax,8799.0
1731542400,2024-11-14,Fraxlend,11571.0
1731542400,2024-11-14,Frax Swap,4042.0
1731542400,2024-11-14,Frax Ether,271699.0
1731628800,2024-11-15,Frax,7976.0
1731628800,2024-11-15,Fraxlend,9127.0
1731628800,2024-11-15,Frax Swap,3807.0
1731628800,2024-11-15,Frax Ether,0.0
1731715200,2024-11-16,Frax,5712.0
1731715200,2024-11-16,Fraxlend,10250.0
1731715200,2024-11-16,Frax Swap,2556.0
1731715200,2024-11-16,Frax Ether,0.0
1731801600,2024-11-17,Frax,6374.0
1731801600,2024-11-17,Fraxlend,6725.0
1731801600,2024-11-17,Frax Swap,3703.0
1731801600,2024-11-17,Frax Ether,0.0
1731888000,2024-11-18,Frax,6216.0
1731888000,2024-11-18,Fraxlend,7929.0
1731888000,2024-11-18,Frax Swap,5006.0
1731888000,2024-11-18,Frax Ether,0.0
1731974400,2024-11-19,Frax,10320.0
1731974400,2024-11-19,Fraxlend,14577.0
1731974400,2024-11-19,Frax Swap,2984.0
1731974400,2024-11-19,Frax Ether,0.0
1732060800,2024-11-20,Frax,10076.0
1732060800,2024-11-20,Fraxlend,13397.0
1732060800,2024-11-20,Frax Swap,3393.0
1732060800,2024-11-20,Frax Ether,0.0
1732147200,2024-11-21,Frax,6149.0
1732147200,2024-11-21,Fraxlend,8491.0
1732147200,2024-11-21,Frax Swap,3988.0
1732147200,2024-11-21,Frax Ether,276370.0
1732233600,2024-11-22,Frax,13756.0
1732233600,2024-11-22,Fraxlend,15968.0
1732233600,2024-11-22,Frax Swap,3322.0
1732233600,2024-11-22,Frax Ether,0.0
1732320000,2024-11-23,Frax,8131.0
1732320000,2024-11-23,Fraxlend,10647.0
1732320000,2024-11-23,Frax Swap,5156.0
1732320000,2024-11-23,Frax Ether,0.0
1732406400,2024-11-24,Frax,10019.0
1732406400,2024-11-24,Fraxlend,13154.0
1732406400,2024-11-24,Frax Swap,7558.0
1732406400,2024-11-24,Frax Ether,0.0
1732492800,2024-11-25,Frax,7904.0
1732492800,2024-11-25,Fraxlend,11810.0
1732492800,2024-11-25,Frax Swap,12249.0
1732492800,2024-11-25,Frax Ether,0.0
1732579200,2024-11-26,Frax,10923.0
1732579200,2024-11-26,Fraxlend,15562.0
1732579200,2024-11-26,Frax Swap,9427.0
1732579200,2024-11-26,Frax Ether,0.0
1732665600,2024-11-27,Frax,10122.0
1732665600,2024-11-27,Fraxlend,13543.0
1732665600,2024-11-27,Frax Swap,8832.0
1732665600,2024-11-27,Frax Ether,0.0
1732752000,2024-11-28,Frax,4931.0
1732752000,2024-11-28,Fraxlend,8079.0
1732752000,2024-11-28,Frax Swap,3879.0
1732752000,2024-11-28,Frax Ether,298417.0
1732838400,2024-11-29,Frax,9458.0
1732838400,2024-11-29,Fraxlend,13947.0
1732838400,2024-11-29,Frax Swap,2903.0
1732838400,2024-11-29,Frax Ether,0.0
1732924800,2024-11-30,Frax,6557.0
1732924800,2024-11-30,Fraxlend,10582.0
1732924800,2024-11-30,Frax Swap,3990.0
1732924800,2024-11-30,Frax Ether,0.0
1733011200,2024-12-01,Frax,7526.0
1733011200,2024-12-01,Fraxlend,10686.0
1733011200,2024-12-01,Frax Swap,8361.0
1733011200,2024-12-01,Frax Ether,0.0
1733097600,2024-12-02,Frax,6626.0
1733097600,2024-12-02,Fraxlend,10591.0
1733097600,2024-12-02,Frax Swap,14421.0
1733097600,2024-12-02,Frax Ether,0.0
1733184000,2024-12-03,Frax,7967.0
1733184000,2024-12-03,Fraxlend,9633.0
1733184000,2024-12-03,Frax Swap,11732.0
1733184000,2024-12-03,Frax Ether,0.0
1733270400,2024-12-04,Frax,8975.0
1733270400,2024-12-04,Fraxlend,13815.0
1733270400,2024-12-04,Frax Swap,20071.0
1733270400,2024-12-04,Frax Ether,0.0
1733356800,2024-12-05,Frax,10468.0
1733356800,2024-12-05,Fraxlend,12594.0
1733356800,2024-12-05,Frax Swap,13378.0
1733356800,2024-12-05,Frax Ether,290553.0
1733443200,2024-12-06,Frax,2408.0
1733443200,2024-12-06,Fraxlend,11615.0
1733443200,2024-12-06,Frax Swap,21210.0
1733443200,2024-12-06,Frax Ether,0.0
1733529600,2024-12-07,Frax,16330.0
1733529600,2024-12-07,Fraxlend,18349.0
1733529600,2024-12-07,Frax Swap,10649.0
1733529600,2024-12-07,Frax Ether,0.0
1733616000,2024-12-08,Frax,9528.0
1733616000,2024-12-08,Fraxlend,13555.0
1733616000,2024-12-08,Frax Swap,3632.0
1733616000,2024-12-08,Frax Ether,0.0
1733702400,2024-12-09,Frax,5447.0
1733702400,2024-12-09,Fraxlend,12710.0
1733702400,2024-12-09,Frax Swap,12310.0
1733702400,2024-12-09,Frax Ether,0.0
1733788800,2024-12-10,Frax,8354.0
1733788800,2024-12-10,Fraxlend,11747.0
1733788800,2024-12-10,Frax Swap,11800.0
1733788800,2024-12-10,Frax Ether,0.0
1733875200,2024-12-11,Frax,7611.0
1733875200,2024-12-11,Fraxlend,11432.0
1733875200,2024-12-11,Frax Swap,5921.0
1733875200,2024-12-11,Frax Ether,0.0
1733961600,2024-12-12,Frax,12562.0
1733961600,2024-12-12,Fraxlend,14479.0
1733961600,2024-12-12,Frax Swap,7580.0
1733961600,2024-12-12,Frax Ether,304797.0
1734048000,2024-12-13,Frax,10543.0
1734048000,2024-12-13,Fraxlend,15223.0
1734048000,2024-12-13,Frax Swap,6480.0
1734048000,2024-12-13,Frax Ether,0.0
1734134400,2024-12-14,Frax,8589.0
1734134400,2024-12-14,Fraxlend,13954.0
1734134400,2024-12-14,Frax Swap,4368.0
1734134400,2024-12-14,Frax Ether,0.0
1734220800,2024-12-15,Frax,9002.0
1734220800,2024-12-15,Fraxlend,12301.0
1734220800,2024-12-15,Frax Swap,4753.0
1734220800,2024-12-15,Frax Ether,0.0
1734307200,2024-12-16,Frax,9711.0
1734307200,2024-12-16,Fraxlend,12812.0
1734307200,2024-12-16,Frax Swap,3569.0
1734307200,2024-12-16,Frax Ether,0.0
1734393600,2024-12-17,Frax,7669.0
1734393600,2024-12-17,Fraxlend,12748.0
1734393600,2024-12-17,Frax Swap,3924.0
1734393600,2024-12-17,Frax Ether,0.0
1734480000,2024-12-18,Frax,11269.0
1734480000,2024-12-18,Fraxlend,14598.0
1734480000,2024-12-18,Frax Swap,5539.0
1734480000,2024-12-18,Frax Ether,0.0
1734566400,2024-12-19,Frax,16376.0
1734566400,2024-12-19,Fraxlend,21974.0
1734566400,2024-12-19,Frax Swap,7026.0
